attraction_id,attraction,description,duration,images
1218,https://tripadvisor.ca/AttractionProductDetail-g154943-d14042149-City_Sights_E_Bike_Adventure_Tour_Guided-Vancouver_British_Columbia.html,"With just one day to take in Vancouver, this E-bike tour lets you explore much further than a walking tour. Zip along Vancouver's protected cycle paths False Creek and around Granville Island, cycle around Stanley Park, and admire landmarks including Science World, Brockton Point Lighthouse, and Prospect Point. Finish the morning with a picnic lunch at Second Beach, overlooking English Bay.
Read more",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/f0/a7.jpg"");"
1219,https://tripadvisor.ca/AttractionProductDetail-g154962-d14163567-Badger_Chute_Rafting-Newfoundland_and_Labrador.html,"Embark on a white-water rafting adventure on the Exploits River, and soak up Newfoundlandâ€™s beautiful scenery, on this family-friendly tour. Begin your day with a safety briefing; after changing into wetsuits, youâ€™ll take a quick trip to the river. Upon arrival, hop into your rafts and head out on the water. Conquer rapids large and small, enjoy a picnic lunch, and then float back to the starting point, with plenty of swimming opportunities. Finish with a shared barbecue dinner.
Read more",5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/77/96/e8.jpg"");"
1220,https://tripadvisor.ca/AttractionProductDetail-g154948-d14948432-Whistler_Sky_Walk-Whistler_British_Columbia.html,"If you want to hike on Whistler Mountain but lack mountain climbing experience, technical skills, or confidence, then this guided excursion is ideal. Purchase a gondola ticket and ride to the top. Set off with a guide, who will offer commentary and support, and help you clip into a cable to pass along cliff tops and suspension bridges.
Read more",2â€“3 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6b/96/33.jpg"");"
1222,https://tripadvisor.ca/AttractionProductDetail-g181771-d13969479-Cheakamus_Family_Adventure-Squamish_British_Columbia.html,"Experience a side of British Columbia's landscape rarely seen by visitors on an adrenaline-filled rafting tour through the Cheakamus River. In addition to navigating, your guide provides all necessary safety gear and points out landmarks along the way. Stress-free round-trip transport from Squamish and Whistler, a picnic lunch, and complimentary photo souvenirs make this tour a popular choice for visiting families.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/bf/87/81.jpg"");"
1223,https://tripadvisor.ca/AttractionProductDetail-g154948-d12566574-Whistler_Backcountry_Skiing_and_Splitboarding-Whistler_British_Columbia.html,"Whistler Blackcomb is already the largest ski resort in Canada but backcountry skiing offers even more possibilities to get your powder fix. On this tour, venture off-piste and enjoy an unforgettable backcountry skiing or splitboarding experience, with a local guide to show you all the most thrilling descents and spectacular views. Suitable only for intermediate and advanced skiers, this adrenaline-fuelled tour is limited to just six participants ensuring a personalized experience.
Read more",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/fe/be/bb.jpg"");"
1224,https://tripadvisor.ca/AttractionProductDetail-g154948-d11455563-Half_Day_Guided_Horseback_Ride_at_Birkenhead_Lake-Whistler_British_Columbia.html,"Hop in the saddle and explore Pembertonâ€™s rugged backcountry in style on this half-day guided horseback ride at Birkenhead Lake. Travel by horseback into the wilds of the Birkenhead Lake National Park. Follow your guide along winding forest tracks where native birds chirp in the leafy canopy. Climb steep mountainsides to high vantage points and take in panoramic views over the rolling landscape. Gaze out over the shimmering surface of majestic Birkenhead Lake and enjoy a light snack along the way to keep your â€” and your horseâ€™s â€” energy levels up!
Read more",5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/44/32.jpg"");"
1225,https://tripadvisor.ca/AttractionProductDetail-g154948-d11455564-3_Day_Historic_Li_lik_hel_Mine_Expedition-Whistler_British_Columbia.html,"Saddle up and ride out into the Canadian wilderness on this 3-day historic Lil-Lik-Hel Mine expedition from Pemberton. Travel by horseback along trails used by miners during the gold rush years in the early 1900s, and gain insight into the life they led. Explore the ancient Lil-Lik-Hel Mine with your guide and learn how the miners struck gold by following veins in the rock. From your base camp, enjoy day-rides to different locations throughout the countryside. Spend your evenings at the fireside under the stars in comfortable tented accommodation.
Read more",3 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/44/34.jpg"");"
1226,https://tripadvisor.ca/AttractionProductDetail-g154948-d11455565-3_Day_Tenquille_Lake_Expedition-Whistler_British_Columbia.html,"Explore the wilds of British Columbiaâ€™s spectacular Coast Mountain Range by horseback on this 3-day Tenquille Lake expedition. Climb into the saddle and follow your guide along winding trails through dense forests, fast-flowing rivers and rolling alpine meadows. Travel beneath the soaring peaks of Finch Ridge, Copper Mound and Mt McLeod to the shimmering waters of Tenquille Lake. Enjoy a relaxed hike round the lake and take in panoramic views over the forests and mountains beyond. Savor delicious campfire dinners and relaxing nightsâ€™ sleep in tented accommodation by the fireside.
Read more",3 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/44/42.jpg"");"
1227,https://tripadvisor.ca/AttractionProductDetail-g154943-d15067883-Grouse_Mountain_Ropes_Adventure-Vancouver_British_Columbia.html,"See British Columbia in a unique way, with a treetops adventure at Grouse Mountain. This ropes course consists of four aerial challenges that vary in level of difficulty. Experience diverse elements throughout the course, such as ziplines, bridges, tunnels, and slacklines. Ride the Grouse Mountain cable car up the forested slopes for phenomenal viewsâ€”ticket included.
Read more",2â€“3 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/7b/6e/ba.jpg"");"
1228,https://tripadvisor.ca/AttractionProductDetail-g154939-d11990893-Bulkley_Valley_Horseback_Ride-Prince_Rupert_British_Columbia.html,"This guided horseback ride through the Bulkley Valley is ideal for groups and children with a wide range of skill and comfort levels. Meet your guide at a family-run ranch in Smithers and learn about the horses and other farm animals on-site. Then ride a horse into the nearby countryside over a variety of terrain, from hilly forest to open grassland.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/37/1e.jpg"");"
1229,https://tripadvisor.ca/AttractionProductDetail-g154948-d11480604-Whistler_Via_Ferrata_Tour-Whistler_British_Columbia.html,"Enjoy a thrilling rock climbing experience at Whistler on this â€˜Via Ferrataâ€™ tour. With safety cables and metal rungs to help you climb, itâ€™s an activity suitable even for first-time climbers. Challenge yourself to climb the entire route and feel a rush of adrenaline as you reach the 7,087 foot (2160-meter) mountain summit.
Read more",4h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/b3/79/15.jpg"");"
1231,https://tripadvisor.ca/AttractionProductDetail-g155025-d14330386-Paintball-Quebec.html,"Get competitive with a fun game of paintball at Mont-Tremblant Paintball. Start with a briefing covering safety and how to use the equipment before entering the paintball park with four different kinds of terrain. Players of all experience levels are welcome and comprehensive packages include paintball guns, gloves, ammunition belts, and all-weather paintballs.
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6c/69/fa.jpg"");"
1232,https://tripadvisor.ca/AttractionProductDetail-g181771-d11480700-Squamish_Via_Ferrata_Tour-Squamish_British_Columbia.html,"Take on a daring but safe climbing experience â€” the Sea to Sky Corridorâ€™s Via Ferrata in Squamish. Italian for â€˜Iron Way,â€™ this engineered vertical adventure consists of metal rungs and a specialized cable system. Once you get used to how high up you are in the mountains, look around for fantastic views of Howe Sound and nearby peaks. With a secured route throughout, this fully guided tour is a fun outing for adventurers ages 8 and up.
Read more",1h 30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/88/ca/a6.jpg"");"
1233,https://tripadvisor.ca/AttractionProductDetail-g155004-d12466339-Algonquin_Park_Adventure_Lodge_4_Day_Trip-Ottawa_Ontario.html,"Escape the hustle of city life and visit Algonquin Park Adventure Lodge for a guided, 4-day excursion. Accessible from downtown Torontoâ€™s Bay Street station, this park is often referred to as the Gem of the Ontario Parks system. Algonquin Park covers almost 8,000 square kilometers of lakes, streams, rivers, bogs and forests. See an abundance of wildlife and enjoy daytime outdoor activities like canoeing, kayaking, biking, stand-up paddle boarding, hiking, and much more. At night, enjoy peaceful evenings next to a campfire. Three nights lodging and all meals are included.
Read more",4 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f2/64/83.jpg"");"
1234,https://tripadvisor.ca/AttractionProductDetail-g154948-d12566845-Whistler_Full_Day_Fly_Fishing-Whistler_British_Columbia.html,"Walk and Wade River Systems or Fish Stillwater by use of Single Person Flotation devices (Vboats) depending on time of year. For opportunities to catch Rainbow Trout, Bull Trout, Cutthroat Trout, Chinook Salmon, Sockeye Salmon, Coho Salmon, Chum Salmon and Pink Salmon. 

Big scenery & hungry fish! Explore an untamed Coast Mountain River on foot and get into some of our favourite pools or quiet of pristine lake from your self-powered, single person inflatable Vboat. On this 8 hour option, our professional guides will get you on the best fishing option for the time of season.

May 20th - July 5th is strictly Small Boat Vboat Opportunities. This is the time frame of the freshet making the rivers too high and fast to fish. 
Read more",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/71/ae.jpg"");"
1235,https://tripadvisor.ca/AttractionProductDetail-g154943-d15341759-Whistler_Extreme_Private_Adventure-Vancouver_British_Columbia.html,"Experience the best of Whistler Extreme Adventure with a Local Guide. 

This tour is perfect if you love extreme sports - Bungee Diving, nature, spectacular physical landscape sceneries, fiords, majestic mountains, and small village charm. 

Enjoy a luxurious, and scenic ride on the spectacular Sea to Sky Highway, stop by Whistler Wilderness, to experience the adrenalin pumping sports of Bungee Diving - definitely not for the faint hearted, and finally to the world renowned resort of Whistler. Along the way, you'll cross the Stanley Park Causeway, pass the historical Britannia Mine Museum, the Shannon Falls Provincial Park, the steep cliffs of Squamish, and the Brandywine Falls Provincial Park. Closing in at to Whistler wilderness, at the Chekamus River gorge, its Bungee Diving time! At Whistler, explore at your pace, free and easy. Ride the Peak2Peak gondola.
Read more",9h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/d6/ec/e5.jpg"");"
