attraction_id,attraction,description,duration,images
1239,https://tripadvisor.ca/AttractionProductDetail-g155047-d11464807-5_Day_Golden_Aurora_Circle_Yukon_and_Alaska_Summits-Whitehorse_Yukon.html,"Discover coastal rainforest and immense ice-fields on this 5-day Golden Aurora Circle tour from Whitehorse. Learn of Canada’s gold rush history in Carcross. Visit the towns of Skagway and Dye, and keep an eye out for bears, eagles, seals and whales on your ferry trip across the mighty Lynn Fjord to Haines. Travel along the banks of the Chilkat River and experience native culture and lifestyle at the historic Klukshu Village. Visit the UNESCO–listed Kluane National Park and watch the skies by night for the spectacular Aurora Borealis illuminations.",5 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/10/76.jpg"");"
1240,https://tripadvisor.ca/AttractionProductDetail-g154948-d11470258-Full_Day_Ice_Fishing_in_Whistler_or_Pemberton-Whistler_British_Columbia.html," Fishing frozen lakes for rainbow trout, bull trout, cutthroat trout, brook trout. Ice huts and heaters are brought to help with the chill depending on conditions, Fishing through an 8"" hole using bait and lures, jigging. We recommend you to dress for subzero temperatures

Ever pull a 10-pound fish through an 8-inch hole in the ice? This is the ultimate in winter angling. Venture out onto a frozen lake and fish for rainbow, cutthroat, bull and brook trout from the comfort of a heated ice hut, or kick it old school and brave the weather sitting on a bucket. It's entirely up to you but dress for sub-freezing temperatures anyhow. Great times for all ages. ",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/c8/7a/6f.jpg"");"
1241,https://tripadvisor.ca/AttractionProductDetail-g182183-d15767269-SNOWSHOE_DOMAINE_SAINT_BERNARD-Mont_Tremblant_Quebec.html,"In the company of a guide, snowshoeing is a classic way to discover the sublime snowy landscapes of the Mont-Tremblant region. Depending on your skill level, your motivation and your physical abilities, we will help you choose the winter trail best adapted for you and the adventures you seek.",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/36/ab/58.jpg"");"
1242,https://tripadvisor.ca/AttractionProductDetail-g154943-d13399384-Quarry_Rock_Hike_and_Photography_Tour-Vancouver_British_Columbia.html,"Take a hike just outside of Vancouver from the scenic village of Deep Cove into the mountains. Your reward is spectacular scenery just begging to be photographed. Your guide will teach techniques for landscape photography on your DSLR/mirrorless or smartphone camera, and give you plenty of opportunities to test out your new knowledge.",5h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/1e/d0/c5.jpg"");"
1243,https://tripadvisor.ca/AttractionProductDetail-g154943-d13399389-Bowen_Island_Photography_Tour-Vancouver_British_Columbia.html,"Learn how to capture the best the West Coast has to offer on this full-day small-group nature photography tour. Departing from downtown Vancouver, you'll take the ferry to Bowen Island for a walk around a lake and through the temperate rainforest to the village. Your professional photographer guide will walk you through techniques for nature and architectural photography (or set up personal photoshoots according to your preference.) Whether you’re on your smartphone or wielding the latest DSLR, this tour will help you capture the sharpest memories.",6h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/86/fc/12.jpg"");"
1244,https://tripadvisor.ca/AttractionProductDetail-g154911-d13678480-6_Day_Cascade_Valley_Backcountry_Tent_Trip_by_Horseback-Banff_Banff_National_Park_Alberta.html,"Horse-lovers can discover the majestic backcountry of Banff on a 6-day horseback-riding trip that includes everything you need for a worry-free adventure. Guides are there to lead the way, handle the cooking, and set up your canvas tent. That way, you can enjoy the scenery without worrying about any of the logistics or chores.",6 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f2/63/46.jpg"");"
1245,https://tripadvisor.ca/AttractionProductDetail-g154909-d15040182-Canadian_Rockies_Hiking_Tour_Close_to_Canmore_Banff_Great_for_Families-Alberta.html,"Embark on an easy to moderate 3.5 hour hiking tour with a real geologist! Guests will experience a fun and interactive tour exploring the awesome forces of nature that led to the building of the Rocky Mountains. Tour includes wildlife viewing, a rest stop at the emerald green waters of Grassi Lakes, a visit to a shallow cave, ancient pictographs and spectacular mountain views. Great for families and those with a spirit of curiosity!",3–4 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/99/90.jpg"");"
1246,https://tripadvisor.ca/AttractionProductDetail-g154909-d15040183-Canadian_Rockies_Canyon_Tour_Close_to_Canmore_Banff_Great_for_Families-Alberta.html,"Create a memorable experience walking along imposing vertical rocks of a stunning canyon. Guests will explore the geology of this rocky landscape with a geologist guide. This relaxing 3.5 hour tour includes pictographs, hunting for Devonian fossils and a blissful rest stop at a waterfall. An excellent hike for families and those with a spirit of curiosity!",3–4 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/75/99/8f.jpg"");"
1247,https://tripadvisor.ca/AttractionProductDetail-g154948-d12567228-Whistler_Full_Day_Spin_Fishing-Whistler_British_Columbia.html,"Walk and Wade River Systems or Fish Stillwater by use of Single Person Flotation devices (Vboats) depending on time of year. For opportunities to catch Rainbow Trout, Bull Trout, Cutthroat Trout, Chinook Salmon, Sockeye Salmon, Coho Salmon, Chum Salmon and Pink Salmon. Small Lake Vboats are set for anyone 10 years of age or older however the river is fantastic for all ages and abilities!

Big scenery & hungry fish! Explore an untamed Coast Mountain River on foot and get into some of our favourite pools or quiet of pristine lake from your self-powered, single person inflatable Vboat. On this 8 hour option, our professional guides will get you on the best fishing option for the time of season.

May 20th - July 5th is strictly Small Boat Vboat Opportunities. This is the time frame of the freshet making the rivers too high and fast to fish. 
_",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/71/c8.jpg"");"
1248,https://tripadvisor.ca/AttractionProductDetail-g181771-d14956772-Intro_to_Mountain_Biking_in_Squamish-Squamish_British_Columbia.html,Learn to mountain bike with your own private guide on this tour in Squamish. You don't have to worry about keeping up with a group or being left behind; a dedicated guide ensures you can move at your own pace. Walk away with a mastery of the sport's fundamental skills and some confidence for your next adventure.,3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/74/89/05.jpg"");"
1249,https://tripadvisor.ca/AttractionProductDetail-g154944-d13989112-Sport_Fishing_Adventure_on_the_Rugged_West_Coast_of_Vancouver_Island-Vancouver_Island_British_Columbia.html,"Reel in halibut, salmon, and much more on an 8-hour chartered fishing tour from Vancouver. You can leave your tackle box at home, as all necessary gear and bait is offered at no additional cost. Allow your captain to navigate the coastal waters of the Barkley Sound to find the prime fishing spots. While waiting for a tug on the line, keep your eyes peeled for eagles, sea lions, whales, and other local wildlife.",8h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/e3/34.jpg"");"
1250,https://tripadvisor.ca/AttractionProductDetail-g1973465-d13500523-WOW_Adventure_Tubing_UTO_Starship_6_passenger_tube-Big_White_Okanagan_Valley_British_Columbia.html,"One hour $400.00 for up to 8 passengers includes fuel, snacks and bottled water The specifics;

Times - Hourly

Meeting Location - Kelowna Downtown Marina Ticket Office

What to bring - Towels, Sunscreen, Sunglasses, Camera

Includes - Captain, Bottled Water, Fuel and Snacks

 

Optional add-ons at the checkout;

 - UTO Starship 5 rider WOW tube - $50.00  
- Sun Shade for the bow - FREE  
- Our Go-Pro service, a video of your day - $50.00   ",1h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/04/20.jpg"");"
1251,https://tripadvisor.ca/AttractionProductDetail-g154914-d15526152-Legislature_Lights_Segway_Adventure-Edmonton_Alberta.html,"Riding a Segway is a great way to cover a lot of ground in a short time, yet still get a close-up view of a place. On this fun Segway tour around the Alberta Legislative Grounds in Edmonton you’ll see the 3000+ sparkling Christmas lights decorating the trees, and learn about the beautiful grounds from your local guide. Plus, receive a warming drink afterwards to thaw out.",1h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/fb/76/b8.jpg"");"
1253,https://tripadvisor.ca/AttractionProductDetail-g154943-d13989231-Beyond_City_Sights_E_Bike_Adventure_Tour-Vancouver_British_Columbia.html,"Go off the beaten track and capture the spirit of Vancouver on a self-guided E-bike tour. Start off the day with a quick tutorial on using the e-bike and navigating using the GPS enabled map that will be your guide. Explore the city’s abundant forests, beaches, and mountains via dedicated cycle paths. Pedal through the charming neighborhoods near the University of British Columbia take a trek through the Endowment Forest, then along Kitsilano Beach.",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/73/f0/a5.jpg"");"
1254,https://tripadvisor.ca/AttractionProductDetail-g155019-d16702678-Niagara_Falls_Cheese_Ice_Wine_Maple_Syrup_and_Hiking_Private_Tour-Toronto_Ontario.html,"Enjoy both the freedom of independent travel and the convenience of a guided tour with this private van and driver rental combo. Rent a private vehicle from Toronto for up to 10 hours, and choose your own itinerary. Options include the greater Toronto region, Niagara Falls, Niagara wine country, and much more. Groups of up to 15 passengers can be accommodated, ideal for large families or groups of friends.",10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0e/63/91/16.jpg"");"
1255,https://tripadvisor.ca/AttractionProductDetail-g155019-d16702677-Niagara_Falls_Cheese_Ice_Wine_Maple_Syrup_and_Hiking-Toronto_Ontario.html,"The Niagara Region is one of the most popular tourist areas in Canada, drawing millions of visitors annually. Escape the crowds and see the falls—and the surrounding region—from a local’s perspective with this guided tour from Toronto. Visit Niagara-on-the-Lake, a family-run winery, a maple syrup farm, and Ball's Falls Conservation Area. Plus, enjoy free time to enjoy Niagara Falls at your leisure.",11h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/e6/43/11.jpg"");"
1256,https://tripadvisor.ca/AttractionProductDetail-g154943-d16702681-Talking_Trees_Tour_Hike_with_Catered_Salmon_Lunch_on_the_North_Shore-Vancouver_British_Columbia.html,"North Shore Talking Trees Hike: Explore the pristine remote Northshore trails on our Talking Trees Tour and Hike.  Your local guide, a trained Indigenous ambassador, will introduce you to the rich forests, it's ancient trees, and the cultural stories and shared practices of the indigenous ecological and spiritual perspectives that have sustained Coast Salish Indigenous people for centuries. We will walk and hike along the guided trails and explore the various species of trees and plants while your guide points out the diversity of local plants that were harvested by our people for food, shelter, art and medicine.  This tour has a foraging component when plants and berries are in season - Demos.

This walk is an intermediate level hike in difficulty with parts of the trail on uneven ground, and with some hills and stairs.The focus of this tour is educational, with an Indigenous ecological and cultural perspective. Invitation to forest connection is a part of this unique cultural tour. ",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/36/85/ff.jpg"");"
